longitud;latitud;parametro;abrebiatura;descripcion;anio-mes-dia;valor;categoria
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2004-11-01;45.19;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2004-12-01;37.37;25-49
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-04-01;27.33;25-49
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;48.96;25-49
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2004-09-01;48.78;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-05-01;27.25;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-06-01;37.76;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-07-01;41.95;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2004-08-01;42.61;25-49
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;26.75;25-49
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;48.43;25-49
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;35.12;25-49
-3.691945;40.422501;8;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;34.83;25-49
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;46.30;25-49
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;31.74;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;49.78;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;27.38;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;39.60;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;35.97;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;26.98;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;28.84;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;29.78;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;25.00;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2005-11-01;29.38;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;24.49;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;47.09;25-49
-3.690833;40.437778;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;45.00;25-49
-3.690833;40.437778;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;32.78;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;38.50;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;48.39;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;47.86;25-49
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;43.95;25-49
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;43.93;25-49
-3.682222;40.421667;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;37.10;25-49
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;26.54;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;41.69;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;32.78;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;39.55;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;38.33;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;40.92;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;40.91;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;25.61;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;35.31;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;35.34;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;46.11;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;49.73;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;30.04;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;48.82;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;35.99;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;30.41;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;40.71;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-03-01;46.05;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;27.63;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;38.89;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;26.10;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;33.14;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;32.17;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;41.08;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;37.03;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;26.17;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;40.51;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;35.51;25-49
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;32.77;25-49
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;48.18;25-49
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;41.75;25-49
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;43.51;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;38.25;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;45.66;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;37.69;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;49.50;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;38.72;25-49
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;36.87;25-49
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;41.62;25-49
-3.705000;40.346944;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;42.77;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;37.21;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;41.41;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;31.03;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;35.30;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;43.42;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;30.38;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;39.34;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;31.04;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;45.27;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;39.30;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;46.82;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;45.54;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;27.88;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;42.80;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2005-11-01;46.10;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;48.27;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;48.37;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;46.80;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;45.04;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;35.01;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;29.30;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;36.48;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;43.34;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;42.63;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;40.54;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2005-10-01;29.33;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;35.00;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;38.85;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-03-01;47.29;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;29.41;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;35.25;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;41.59;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2005-11-01;48.47;25-49
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;48.02;25-49
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;48.09;25-49
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2005-05-01;31.84;25-49
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2005-07-01;42.54;25-49
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2005-08-01;34.79;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2005-01-01;40.47;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2005-02-01;44.83;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2005-04-01;32.94;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2005-06-01;38.61;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2005-09-01;31.92;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2005-12-01;43.91;25-49
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;43.99;25-49
-3.691945;40.409725;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;45.03;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;40.70;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;44.23;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;45.59;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2006-11-01;46.75;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2006-12-01;45.65;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;48.83;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;47.80;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;45.24;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;29.11;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;44.18;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;42.78;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;38.92;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;34.17;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;42.56;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;30.93;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;45.31;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;42.24;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;30.18;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;32.68;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;39.69;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;35.54;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-11-01;44.57;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2006-12-01;41.44;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2006-03-01;39.95;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;46.81;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;45.04;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-03-01;49.08;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;36.33;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;32.91;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;42.30;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;36.11;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;31.03;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;43.85;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2006-12-01;49.82;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;40.60;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;33.75;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;30.10;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;35.17;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;24.26;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;29.60;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;26.25;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2006-09-01;44.84;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;36.57;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2006-12-01;39.93;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;44.88;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;42.75;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;40.14;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;43.71;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;37.74;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;28.78;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;33.79;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;30.27;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;29.82;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;42.73;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;37.20;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;38.53;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;47.55;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;30.23;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;35.34;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;40.05;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;45.70;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;40.90;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;38.64;25-49
-3.645278;40.408056;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;40.50;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2006-01-01;49.96;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2006-03-01;39.69;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;40.40;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;38.85;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;39.54;25-49
-3.717420;40.439359;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;39.37;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;42.64;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;43.21;25-49
-3.715884;40.404648;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;34.16;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;39.71;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;36.85;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;40.34;25-49
-3.604444;40.450279;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;35.32;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2006-09-01;29.37;25-49
-3.749167;40.420000;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;40.40;25-49
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;32.98;25-49
-3.602500;40.379444;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;35.99;25-49
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;49.26;25-49
-3.578889;40.459999;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;34.77;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-04-01;42.65;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-05-01;32.18;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-06-01;37.56;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-07-01;36.46;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-08-01;30.14;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-10-01;35.02;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-11-01;37.84;25-49
-3.575000;40.474722;08;NO2;DIOXIDO_DE_NITROGENO;2006-12-01;31.34;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;48.27;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;36.93;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;30.59;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;37.04;25-49
-3.703333;40.419167;08;NO2;DIOXIDO_DE_NITROGENO;2007-09-01;37.44;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2007-01-01;42.55;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;47.04;25-49
-3.712222;40.424167;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;49.18;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;37.89;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;44.97;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;35.94;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;43.50;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;37.77;25-49
-3.711389;40.478333;08;NO2;DIOXIDO_DE_NITROGENO;2007-10-01;47.55;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2007-02-01;42.29;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;49.23;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2007-04-01;45.72;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;43.24;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;32.29;25-49
-3.680278;40.421669;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;43.56;25-49
-3.693611;40.402225;08;NO2;DIOXIDO_DE_NITROGENO;2007-11-01;47.34;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;38.76;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;45.67;25-49
-3.704170;40.447224;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;39.66;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-02-01;45.48;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;33.84;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-04-01;43.29;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;43.40;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;46.11;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;43.18;25-49
-3.677222;40.451667;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;32.21;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;45.92;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;38.53;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2007-09-01;36.54;25-49
-3.668611;40.428612;08;NO2;DIOXIDO_DE_NITROGENO;2007-10-01;36.55;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-02-01;43.76;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;32.02;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-04-01;41.69;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;27.75;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;26.39;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;37.55;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;42.95;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-09-01;39.52;25-49
-3.651389;40.388056;08;NO2;DIOXIDO_DE_NITROGENO;2007-10-01;47.24;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;29.66;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;47.72;25-49
-3.716667;40.385000;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;44.09;25-49
-3.688611;40.468334;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;49.70;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-02-01;46.48;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;40.91;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-04-01;44.01;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;31.02;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;24.29;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;29.04;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-09-01;34.80;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-10-01;35.13;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-11-01;40.99;25-49
-3.639167;40.440000;08;NO2;DIOXIDO_DE_NITROGENO;2007-12-01;37.99;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;33.12;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-04-01;46.43;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;30.64;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-06-01;28.12;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;27.76;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-08-01;42.07;25-49
-3.731944;40.394722;08;NO2;DIOXIDO_DE_NITROGENO;2007-10-01;44.08;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2007-03-01;42.46;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2007-05-01;33.38;25-49
-3.741834;40.406567;08;NO2;DIOXIDO_DE_NITROGENO;2007-07-01;39.97;25-49
